"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
468,"Eliot's Sketchbook","Principles Of Geometry","Genres not available",1,0.887,0.594,0.734,0.16,0.783,-9.54,0.0901,3.35E-5,160.013,204082
469,Cannibalize,"Mano Le Tough","Genres not available",0,0.14,0.468,0.556,0.0971,0.277,-9.333,0.0406,0.227,89.984,300264
470,"Everything You've Done Before","Mano Le Tough","Genres not available",0,0.379,0.354,0.609,0.0689,0.44,-7.999,0.0351,0.00146,111.995,375760
471,"Changing Days","Mano Le Tough","Genres not available",0,0.25,0.689,0.75,0.0511,0.844,-7.418,0.0399,0.123,102.01,249027
472,"Dreaming Youth","Mano Le Tough","Genres not available",0,0.0936,0.575,0.614,0.105,0.824,-10.673,0.0328,0.538,116.023,354662
473,"A Thing From Above","Mano Le Tough","Genres not available",0,0.216,0.838,0.552,0.0672,0.62,-11.638,0.0498,0.1,124.986,348480
474,"Primative People","Mano Le Tough","Genres not available",0,0.0364,0.626,0.848,0.298,0.505,-8.897,0.0341,0.11,116.008,427253
475,"Nothing Good Gets Away","Mano Le Tough","Genres not available",0,0.537,0.759,0.748,0.0538,0.915,-9.446,0.0466,0.0271,118.99,424333
476,Please,"Mano Le Tough","Genres not available",0,0.313,0.828,0.788,0.101,0.0229,-9.465,0.0403,0.0132,109.987,316640
477,"Moments Of Truth","Mano Le Tough","Genres not available",0,0.36,0.634,0.632,0.11,0.865,-8.099,0.0317,0.00294,115.015,372707
478,"The Sea Inside","Mano Le Tough","Genres not available",0,0.106,0.642,0.662,0.393,0.809,-9.153,0.195,0.234,179.97,283213
479,"Untitled A1","Kassem Mosse","Genres not available",0,0.167,0.803,0.216,0.0916,0.496,-18.005,0.0782,0.363,126.08,339063
480,"Untitled A2","Kassem Mosse","Genres not available",0,0.885,0.826,0.675,0.0733,0.874,-12.335,0.0981,0.0675,115.031,338548
481,"Untitled A3","Kassem Mosse","Genres not available",0,0.524,0.681,0.77,0.105,0.86,-12.017,0.0543,0.00989,119.99,303475
482,"Untitled B1","Kassem Mosse","Genres not available",0,0.622,0.759,0.487,0.103,0.918,-15.076,0.076,0.00587,118.012,375507
483,"Untitled B2","Kassem Mosse","Genres not available",0,0.184,0.702,0.475,0.358,0.886,-14.708,0.0462,0.00235,120.979,251311
484,"Untitled B3","Kassem Mosse","Genres not available",0,0.665,0.742,0.0856,0.647,0.856,-24.059,0.0534,0.854,123.002,197176
485,"Untitled C1","Kassem Mosse","Genres not available",0,0.923,0.485,0.248,0.0884,0.935,-25.332,0.0704,0.986,180.338,139229
486,"Untitled C2","Kassem Mosse","Genres not available",0,0.4,0.763,0.511,0.103,0.646,-12.656,0.0654,0.0289,110.998,602206
487,"Untitled D1","Kassem Mosse","Genres not available",0,0.182,0.894,0.522,0.047,0.0567,-13.705,0.216,0.0265,124.976,576197
488,"Stepping on Salt","Kassem Mosse","Genres not available",0,0.0837,0.587,0.884,0.413,0.736,-21.637,0.879,0.742,108.848,83289
489,"Phoenicia Wireless","Kassem Mosse","Genres not available",0,0.073,0.719,0.379,0.473,0.887,-13.657,0.063,0.0057,114.987,395312
490,"Drift Model","Kassem Mosse","Genres not available",0,0.449,0.912,0.377,0.153,0.698,-18.206,0.276,0.288,117.975,244415
491,"Galaxy Series 7","Kassem Mosse","Genres not available",0,0.324,0.683,0.346,0.211,0.663,-18.497,0.107,2.61E-5,131.438,195948
492,"Collapsing Dual Core","Kassem Mosse","Genres not available",0,0.944,0.765,0.653,0.119,0.884,-16.237,0.072,0.231,98.801,121587
493,Monomer,"Kassem Mosse","Genres not available",0,0.605,0.602,0.804,0.132,0.0496,-13.981,0.0513,0.00995,121.091,275000
494,"Galaxy Series 5","Kassem Mosse","Genres not available",0,0.477,0.571,0.607,0.938,0.82,-16.832,0.0479,0.717,87.925,241801
495,"Aluminosilicate Mirrors","Kassem Mosse","Genres not available",0,0.815,0.643,0.564,0.145,0.776,-14.084,0.123,9.02E-6,82.952,270536
496,"Long Term Evolution","Kassem Mosse","Genres not available",0,0.191,0.24,0.347,0.287,0.00209,-23.507,0.0391,0.598,79.191,141000
497,"Molecular Memories","Kassem Mosse","Genres not available",0,0.807,0.776,0.733,0.0626,0.777,-10.236,0.159,0.00253,139.312,402799
498,"Purple Graphene","Kassem Mosse","Genres not available",0,0.926,0.66,0.783,0.302,0.00012,-16.109,0.4,0.0119,192.051,376000
499,"Of Information & Belief","JUNE OF 44","Genres not available",0,0.295,0.426,0.333,0.114,0.676,-13.089,0.0289,0.017,107.565,416987
500,"The Dexterity of Luck","JUNE OF 44","Genres not available",0,0.339,0.299,0.631,0.151,0.518,-8.715,0.0303,9.18E-5,87.055,369600
501,"Cut Your Face","JUNE OF 44","Genres not available",0,0.514,0.375,0.754,0.195,0.444,-10.103,0.0558,0.000157,115.011,229533
502,Doomsday,"JUNE OF 44","Genres not available",0,0.0743,0.36,0.527,0.108,0.594,-13.127,0.181,0.235,187.823,260000
503,"Does Your Heart Beat Slower","JUNE OF 44","Genres not available",0,0.737,0.439,0.372,0.0946,0.0184,-10.58,0.0277,0.0293,102.324,262293
504,"Lifted Bells","JUNE OF 44","Genres not available",0,0.633,0.42,0.544,0.128,0.251,-9.866,0.0476,0.206,89.769,385600
505,"Shadow Pugilist","JUNE OF 44","Genres not available",0,0.0399,0.413,0.244,0.123,0.013,-16.508,0.0391,0.86,91.042,237907
506,"Air # 17","JUNE OF 44","Genres not available",0,0.209,0.322,0.602,0.31,0.545,-13.2,0.112,0.631,77.979,408467
507,"L'Enfant Roi","Noir Désir","Genres not available",23,0.55,0.802,0.395,0.131,0.654,-13.183,0.0359,0.868,124.181,363640
508,"Le Grand Incendie","Noir Désir","Genres not available",13,0.591,0.402,0.882,0.115,0.00722,-6.784,0.0476,0.0468,173.204,276427
509,"Le vent nous portera","Noir Désir","Genres not available",42,0.765,0.684,0.73,0.119,0.0508,-9.601,0.0666,0.704,105.22,288747
510,"Des armes","Noir Désir","Genres not available",22,0.12,0.416,0.195,0.154,4.38E-5,-11.381,0.0421,0.806,65.934,166947
511,L'Appartement,"Noir Désir","Genres not available",17,0.25,0.447,0.534,0.519,0.00601,-9.13,0.0391,0.699,120.017,251573
512,"Des Visages Des Figures","Noir Désir","Genres not available",14,0.192,0.468,0.451,0.156,0.0837,-7.963,0.0316,0.318,95.162,313547
513,"Son Style 1","Noir Désir","Genres not available",11,0.233,0.392,0.963,0.812,2.72E-5,-5.212,0.161,0.397,107.445,126307
514,"Son Style 2","Noir Désir","Genres not available",10,0.138,0.277,0.363,0.122,0.183,-16.278,0.0425,0.763,91.927,149347
515,"A l'envers à l'endroit","Noir Désir","Genres not available",19,0.322,0.602,0.447,0.261,3.41E-6,-9.457,0.0353,0.777,120.31,246227
516,Lost,"Noir Désir","Genres not available",17,0.424,0.334,0.727,0.103,2.87E-6,-6.57,0.0684,0.498,101.024,201880
517,"Bouquet De Nerfs","Noir Désir","Genres not available",12,0.0733,0.478,0.259,0.111,0.0151,-10.042,0.0326,0.89,99.982,253800
518,L'Europe,"Noir Désir","Genres not available",10,0.179,0.39,0.742,0.158,0.000708,-7.388,0.0829,0.267,129.993,1424720
519,"Bless My Heart",Lukid,"Genres not available",19,0.529,0.726,0.626,0.149,0.666,-6.816,0.0473,0.00306,93.033,211304
520,Manchester,Lukid,"Genres not available",6,0.504,0.57,0.828,0.337,0.641,-8.148,0.0348,0.251,117.041,241998
521,"Lonely At The Top",Lukid,"Genres not available",5,0.218,0.352,0.856,0.0981,0.804,-8.061,0.337,0.0649,129.94,212335
522,"Snow Theme",Lukid,"Genres not available",6,0.893,0.68,0.0763,0.0978,0.502,-14.796,0.0984,0.995,216.13,110062
523,"This Dog Can Swim",Lukid,"Genres not available",5,0.528,0.799,0.814,0.272,0.157,-8.37,0.0566,0.133,130.027,217114
524,Southpaw,Lukid,"Genres not available",5,0.261,0.517,0.885,0.235,0.361,-7.172,0.314,0.132,184.059,226348
525,Tomorrow,Lukid,"Genres not available",4,0.0786,0.153,0.358,0.101,0.00498,-12.16,0.0369,0.512,84.717,179258
526,Riquelme,Lukid,"Genres not available",8,0.318,0.568,0.861,0.138,0.915,-8.039,0.0539,3.64E-6,126.078,217233
527,USSR,Lukid,"Genres not available",7,0.687,0.594,0.945,0.272,0.777,-7.426,0.0376,0.274,147.026,239805
528,"The Life Of The Mind",Lukid,"Genres not available",5,0.0675,0.369,0.291,0.19,0.873,-16.839,0.0383,0.0758,109.955,157417
529,Laroche,Lukid,"Genres not available",11,0.319,0.546,0.683,0.124,0.784,-8.048,0.133,0.141,76.339,152685
530,"Talk To Strangers",Lukid,"Genres not available",4,0.401,0.608,0.946,0.121,0.883,-10.731,0.0445,0.268,119.95,407183
531,"Torr Vale",Akkord,"Genres not available",7,0.0371,0.43,0.633,0.389,0.741,-9.763,0.0445,0.457,105.001,384107
532,"Smoke Circle",Akkord,"Genres not available",18,0.0396,0.528,0.483,0.646,0.841,-8.538,0.19,0.0534,200.011,247160
533,3dOS,Akkord,"Genres not available",13,0.0398,0.53,0.915,0.934,0.864,-6.823,0.0696,0.0055,130.074,339973
534,"Folded Edge",Akkord,"Genres not available",9,0.0713,0.533,0.707,0.674,0.918,-7.665,0.0487,0.00341,127.979,317120
535,Conveyor,Akkord,"Genres not available",12,0.245,0.429,0.917,0.603,0.897,-8.868,0.0616,0.00264,190.288,422373
536,Hex_ad,Akkord,"Genres not available",6,0.227,0.539,0.772,0.51,0.868,-6.613,0.0501,0.0153,129.982,357893
537,"Channel Drift",Akkord,"Genres not available",10,0.107,0.509,0.43,0.642,0.899,-10.407,0.0582,0.0134,169.95,325187
538,Navigate,Akkord,"Genres not available",7,0.316,0.829,0.835,0.888,0.774,-9.826,0.141,0.0381,130.036,312653
539,Rocendal,Akkord,"Genres not available",5,0.0394,0.78,0.525,0.149,0.91,-9.163,0.0463,0.0182,129.964,330240
540,Undertow,Akkord,"Genres not available",4,0.172,0.263,0.527,0.0974,0.952,-14.69,0.114,0.77,114.692,244133
541,"Contra Blood",Koehler,"Genres not available",0,0.0663,0.618,0.9,0.0896,0.733,-7.815,0.0453,0.00147,127.045,386057
542,"Flammarion Beach",Koehler,"Genres not available",0,0.0662,0.726,0.973,0.138,0.971,-8.44,0.0584,0.0686,126.006,384465
543,"Rotating Rupees",Koehler,"Genres not available",0,0.561,0.532,0.863,0.791,0.695,-18.309,0.0559,0.971,99.996,260985
544,"Anti Gravity Switch",Koehler/Kuno,"Genres not available",0,0.687,0.746,0.905,0.258,0.00769,-11.128,0.0559,0.00582,124.982,293351
545,"Anti Gravity Switch (A Made Up Sound Remix)","Koehler/Kuno/A Made Up Sound","Genres not available",0,0.0748,0.834,0.891,0.0631,0.858,-8.406,0.0843,0.00762,120.017,291073
546,"Homie (feat. Meek Mill)","Young Thug/Carnage/Young Stoner Life Records/Meek Mill","Genres not available",41,0.443,0.472,0.583,0.0413,0,-7.537,0.261,0.0555,97.023,218865
547,Liger,"Young Thug/Carnage/Young Stoner Life Records","Genres not available",57,0.646,0.757,0.71,0.189,0,-5.283,0.213,0.339,139.898,208630
548,"10,000 Slimes","Young Thug/Carnage/Young Stoner Life Records","Genres not available",39,0.412,0.489,0.636,0.0987,0,-6.871,0.325,0.551,145.941,282476
549,"Don't Call Me (feat. Shakka)","Young Thug/Carnage/Young Stoner Life Records/Shakka","Genres not available",48,0.466,0.752,0.65,0.127,5.64E-6,-6.555,0.0734,0.0409,110.022,236312
550,"Saturday Night","2 Chainz","Genres not available",54,0.461,0.644,0.805,0.11,1.0E-5,-4.513,0.0975,0.452,115.915,271187
551,"Riverdale Rd","2 Chainz","Genres not available",55,0.222,0.866,0.652,0.728,0,-4.213,0.239,0.0179,125.101,204093
552,"Good Drank","2 Chainz/Gucci Mane/Quavo","Genres not available",69,0.37,0.836,0.776,0.113,0,-0.804,0.239,0.274,130.033,222707
553,"4 AM","2 Chainz/Travis Scott","Genres not available",75,0.227,0.796,0.5,0.155,0,-7.21,0.425,0.118,75.012,255560
554,"Door Swangin","2 Chainz","Genres not available",51,0.353,0.773,0.488,0.301,0.00249,-6.602,0.332,0.131,144.034,188413
555,Realize,"2 Chainz/Nicki Minaj","Genres not available",54,0.108,0.771,0.553,0.0944,1.83E-6,-6.738,0.184,0.365,119.944,231987
556,"Poor Fool","2 Chainz/Swae Lee","Genres not available",56,0.167,0.766,0.615,0.167,0.0601,-4.227,0.0492,0.0225,129.973,221533
557,"Big Amount","2 Chainz/Drake","Genres not available",62,0.154,0.687,0.829,0.107,0,-4.204,0.26,0.0124,133.854,188069
558,"It's A Vibe","2 Chainz/Ty Dolla $ign/Trey Songz/Jhene Aiko","Genres not available",79,0.523,0.822,0.505,0.114,0.000911,-7.384,0.147,0.0317,73.003,210200
559,"Rolls Royce Bitch","2 Chainz","Genres not available",53,0.451,0.845,0.728,0.0762,0,-3.855,0.268,0.227,119.986,239160
560,"Sleep When U Die","2 Chainz","Genres not available",51,0.28,0.796,0.717,0.276,0,-2.274,0.304,0.0329,75.056,194827
561,"Trap Check","2 Chainz","Genres not available",52,0.324,0.8,0.672,0.303,0,-4.939,0.165,0.139,145.985,186253
562,"Blue Cheese","2 Chainz/Migos","Genres not available",63,0.11,0.804,0.583,0.578,0,-5.335,0.244,0.0693,130.001,308733
563,"OG Kush Diet","2 Chainz","Genres not available",55,0.344,0.913,0.632,0.208,2.62E-6,-5.07,0.385,0.163,139.892,250947
564,Bailan,"2 Chainz/Pharrell Williams","Genres not available",49,0.546,0.672,0.738,0.107,0.0013,-3.987,0.0872,0.528,176.081,230989
565,"Burglar Bars","2 Chainz/Monica","Genres not available",46,0.474,0.436,0.822,0.352,0,-4.737,0.542,0.0375,142.965,307973
566,Wave,"Pantha Du Prince & The Bell Laboratory/Pantha Du Prince/The Bell Laboratory","Genres not available",19,0.0328,0.206,0.0581,0.266,0.982,-26.848,0.0383,0.915,121.408,242240
567,Particle,"Pantha Du Prince & The Bell Laboratory/Pantha Du Prince/The Bell Laboratory","Genres not available",20,0.0493,0.645,0.29,0.128,0.727,-18.502,0.035,0.000483,124.009,750987
568,Photon,"Pantha Du Prince & The Bell Laboratory/Pantha Du Prince/The Bell Laboratory","Genres not available",29,0.344,0.64,0.421,0.0906,0.862,-16.312,0.0464,0.00823,124.003,282573
569,"Spectral Split","Pantha Du Prince & The Bell Laboratory/Pantha Du Prince/The Bell Laboratory","Genres not available",20,0.0364,0.309,0.326,0.0807,0.856,-16.809,0.0371,0.324,123.965,1054813
570,Quantum,"Pantha Du Prince & The Bell Laboratory/Pantha Du Prince/The Bell Laboratory","Genres not available",16,0.0343,0.319,0.0232,0.147,0.897,-33.075,0.0404,0.926,62.1,279387
571,"Blackmarket Blues","Real Lies","Genres not available",22,0.0731,0.461,0.717,0.114,0.00281,-7.874,0.0555,0.0105,122.055,277040
572,"Dab Housing","Real Lies","Genres not available",28,0.53,0.389,0.976,0.275,1.54E-5,-4.817,0.204,0.0395,151.996,254613
573,"World Peace","Real Lies","Genres not available",21,0.577,0.504,0.977,0.129,5.97E-5,-4.643,0.0589,0.0167,128.18,241107
574,Deeper,"Real Lies","Genres not available",20,0.461,0.531,0.762,0.129,0.000384,-5.847,0.0537,0.0411,111.942,253360
575,"One Club Town","Real Lies","Genres not available",28,0.238,0.534,0.889,0.191,0,-4.804,0.0338,0.0145,108.056,219613
576,"North Circular","Real Lies","Genres not available",39,0.353,0.47,0.774,0.158,9.61E-5,-7.098,0.0582,0.0109,124.053,313120
577,"Lovers' Lane","Real Lies","Genres not available",16,0.503,0.51,0.946,0.13,3.41E-5,-5.79,0.0705,0.0259,131.05,192240
578,"Seven Sisters","Real Lies","Genres not available",22,0.862,0.665,0.918,0.154,0,-5.114,0.0441,0.0531,120.051,187653
579,"Naked Ambition","Real Lies","Genres not available",16,0.448,0.538,0.823,0.137,8.79E-6,-7.996,0.139,0.00988,124.864,183453
580,Gospel,"Real Lies","Genres not available",18,0.762,0.685,0.901,0.367,0,-5.123,0.0625,0.116,116.937,214520
581,Sidetripping,"Real Lies","Genres not available",16,0.089,0.265,0.588,0.393,0.000394,-6.491,0.0375,0.00927,114.852,284853
582,"In Between Days - Remastered","The Cure","Genres not available",39,0.711,0.541,0.83,0.167,0.701,-6.246,0.0316,0.109,142.592,177987
583,"Kyoto Song - Remastered","The Cure","Genres not available",32,0.682,0.701,0.741,0.113,0.00128,-7.442,0.0269,0.173,112.676,256160
584,"The Blood - Remastered","The Cure","Genres not available",31,0.768,0.697,0.703,0.131,0.00149,-8.357,0.0352,0.467,124.211,223107
585,"Six Different Ways - Remastered","The Cure","Genres not available",34,0.715,0.778,0.725,0.0341,0.000134,-9.925,0.0426,0.0255,91.233,198507
586,"Push - Remastered","The Cure","Genres not available",33,0.536,0.497,0.892,0.168,0.601,-6.519,0.0485,0.00225,147.187,271293
587,"The Baby Screams - Remastered","The Cure","Genres not available",29,0.893,0.61,0.795,0.118,0.162,-7.597,0.0326,0.449,133.381,224187
588,"Close To Me - Remastered","The Cure","Genres not available",61,0.961,0.725,0.524,0.0819,0.764,-11.121,0.116,0.0748,185.134,203267
589,"A Night Like This - Remastered","The Cure","Genres not available",34,0.656,0.629,0.871,0.228,0.00242,-6.852,0.0287,0.00879,121.958,256320
590,"Screw - Remastered","The Cure","Genres not available",28,0.64,0.769,0.915,0.212,0.533,-6.554,0.0889,0.396,117.181,158040
591,"Sinking - Remastered","The Cure","Genres not available",29,0.642,0.499,0.787,0.0699,0.566,-7.341,0.0439,0.17,142.553,297507
592,999,"Keith Richards","Genres not available",26,0.664,0.556,0.891,0.12,0.00339,-8.654,0.0393,0.0502,126.75,350533
593,"Wicked as It Seems","Keith Richards","Genres not available",32,0.961,0.687,0.63,0.0391,1.85E-6,-10.252,0.0336,0.293,110.84,284867
594,Eileen,"Keith Richards","Genres not available",34,0.714,0.659,0.698,0.0413,0.000846,-9.208,0.0379,0.113,135.277,269467
595,"Words of Wonder","Keith Richards","Genres not available",24,0.539,0.854,0.257,0.0245,0.016,-12.985,0.0542,0.0254,133.122,395427
596,"Yap Yap","Keith Richards","Genres not available",25,0.586,0.788,0.406,0.125,0.0923,-14.192,0.0343,0.394,116.431,282800
597,Bodytalks,"Keith Richards","Genres not available",22,0.791,0.772,0.633,0.0466,0.000572,-8.638,0.0387,0.123,123.05,320107
598,"Hate It When You Leave","Keith Richards","Genres not available",37,0.893,0.769,0.459,0.119,0.00186,-12.466,0.0292,0.412,104.296,299133
599,"Runnin' Too Deep","Keith Richards","Genres not available",23,0.964,0.733,0.667,0.105,0.0381,-8.343,0.0303,0.0565,114.668,200067
600,"Will but You Won't","Keith Richards","Genres not available",22,0.946,0.697,0.683,0.339,0.194,-8.749,0.0362,0.0521,124.606,303681
601,Demon,"Keith Richards","Genres not available",25,0.714,0.762,0.284,0.0922,0.261,-14.755,0.0387,0.666,96.534,288242
602,Matin,"Principles Of Geometry","Genres not available",3,0.117,0.215,0.396,0.353,0.979,-25.536,0.105,0.952,76.494,77933
603,Titan,"Principles Of Geometry","Genres not available",4,0.93,0.474,0.935,0.0628,0.71,-6.893,0.0344,0.125,158.164,259533
604,Napoléon,"Principles Of Geometry/Vast Aire","Genres not available",6,0.679,0.819,0.634,0.083,0.00291,-8.163,0.0765,0.439,110.179,321720
605,Colfax,"Principles Of Geometry","Genres not available",4,0.149,0.312,0.141,0.109,0.867,-14.863,0.0393,0.957,134.249,139173
606,Golem,"Principles Of Geometry","Genres not available",3,0.307,0.575,0.898,0.256,0.895,-8.467,0.0872,0.0357,113.132,268707
607,"A Mountain For President","Principles Of Geometry/Sébastien Tellier","Genres not available",12,0.726,0.652,0.643,0.1,0.818,-8.46,0.038,0.322,107.105,279240
608,Ninehundredandeightyeight,"Principles Of Geometry/Hangar 18","Genres not available",4,0.578,0.359,0.815,0.372,0.0778,-9.448,0.0496,0.393,104.11,255213
609,Shaberhill,"Principles Of Geometry","Genres not available",3,0.039,0.525,0.377,0.0991,0.868,-13.546,0.0352,0.855,120.1,191080
610,"Interstate Highway System","Principles Of Geometry","Genres not available",4,0.467,0.598,0.95,0.194,0.889,-8.855,0.0404,0.253,100.091,292867
611,"Charles & Ray","Principles Of Geometry","Genres not available",2,0.193,0.51,0.541,0.0583,0.851,-11.991,0.0271,0.917,84.047,264907
612,Debra,"Principles Of Geometry","Genres not available",2,0.0348,0.12,0.106,0.0887,0.926,-23.511,0.0523,0.956,68.037,101507
613,Prophet,"Principles Of Geometry","Genres not available",2,0.287,0.532,0.952,0.569,0.929,-5.063,0.101,0.023,120.118,237880
614,Akeshore,"Principles Of Geometry","Genres not available",2,0.0385,0.158,0.36,0.123,0.893,-14.045,0.0361,0.873,150.154,348880
615,"Corvo Sulla Città","Principles Of Geometry","Genres not available",2,0.234,0.583,0.557,0.101,0.908,-8.387,0.0306,0.662,125.161,231213
616,"Letom Redrum","Principles Of Geometry/Poni Hoax","Genres not available",11,0.0748,0.347,0.462,0.121,0.695,-7.151,0.037,0.031,143.813,402973
617,Messiah,"Principles Of Geometry","Genres not available",7,0.0384,0.241,0.0728,0.105,0.909,-23.977,0.0394,0.944,180.264,266240
618,"Fin De Siècle","Noir Désir","Genres not available",22,0.705,0.551,0.92,0.358,9.51E-5,-4.921,0.0422,0.0416,119.226,335187
619,"En Route Pour La Joie","Noir Désir","Genres not available",21,0.267,0.56,0.932,0.11,0.00605,-6.949,0.0466,0.0285,116.49,206107
620,"Ici Paris","Noir Désir","Genres not available",21,0.336,0.386,0.886,0.0664,0.329,-5.171,0.119,0.00696,121.288,217493
621,"L'homme pressé","Noir Désir","Genres not available",22,0.782,0.58,0.883,0.0598,0,-5.241,0.0564,0.0072,102.029,226027
622,"Comme Elle Vient","Noir Désir","Genres not available",22,0.306,0.195,0.876,0.16,0,-5.849,0.0481,3.94E-5,130.721,145973
623,"A l'envers à l'endroit","Noir Désir","Genres not available",25,0.265,0.411,0.461,0.234,2.11E-6,-9.614,0.046,0.752,120.204,248173
624,"A L'Arrière Des Taxis","Noir Désir","Genres not available",20,0.68,0.521,0.948,0.333,7.55E-6,-6.074,0.103,0.000231,128.185,190827
625,"Toujours Etre Ailleurs","Noir Désir","Genres not available",20,0.479,0.474,0.902,0.139,0.000108,-6.066,0.0429,0.000914,150.904,273867
626,"Aux Sombres Héros De L'Amer","Noir Désir","Genres not available",22,0.532,0.524,0.807,0.368,0,-4.834,0.0531,0.0267,126.33,177867
627,"Un jour en France","Noir Désir","Genres not available",21,0.448,0.463,0.902,0.254,0.605,-6.056,0.032,0.00035,105.084,193973
628,Marlène,"Noir Désir","Genres not available",21,0.494,0.544,0.443,0.171,0.425,-10.241,0.0489,0.163,135.518,183947
629,"Le vent nous portera","Noir Désir","Genres not available",32,0.739,0.678,0.727,0.12,0.0401,-9.673,0.0645,0.737,105.231,289173
630,"A Ton Etoile","Noir Désir","Genres not available",21,0.473,0.485,0.858,0.0908,0.0108,-4.721,0.032,0.000466,131.685,263747
631,"Lolita Nie En Bloc","Noir Désir","Genres not available",18,0.371,0.598,0.56,0.146,0.0214,-8.18,0.0287,0.0768,119.388,210520
632,"Tostaky (le continent) - Edit","Noir Désir","Genres not available",25,0.377,0.224,0.971,0.249,0.691,-4.951,0.16,0.0368,133.069,314987
633,"Le Fleuve","Noir Désir","Genres not available",18,0.508,0.566,0.597,0.0885,0.333,-7.628,0.0327,0.0318,118.302,230173
634,Lost,"Noir Désir","Genres not available",23,0.388,0.339,0.742,0.108,7.26E-6,-6.696,0.0695,0.515,102.09,203613
635,"One Trip One Noise","Noir Désir","Genres not available",17,0.656,0.378,0.623,0.114,0.751,-6.587,0.0268,0.0214,77.117,252293
636,"Red Clay","Freddie Hubbard","Genres not available",32,0.598,0.519,0.379,0.161,0.288,-14.368,0.0353,0.407,139.749,729760
637,Delphia,"Freddie Hubbard","Genres not available",34,0.188,0.399,0.234,0.0984,0.814,-15.567,0.0515,0.94,82.326,439840
638,"Suite Sioux","Freddie Hubbard","Genres not available",33,0.421,0.507,0.455,0.21,0.0173,-13.7,0.0458,0.49,81.326,524547
639,"The Intrepid Fox","Freddie Hubbard","Genres not available",19,0.489,0.397,0.54,0.152,0.00133,-12.026,0.0385,0.594,143.404,643707
640,"Cold Turkey","Freddie Hubbard","Genres not available",15,0.65,0.472,0.496,0.303,0.00932,-10.979,0.034,0.317,120.971,625053
641,"Red Clay - Alternate Version","Freddie Hubbard","Genres not available",18,0.55,0.459,0.595,0.972,0.461,-11.414,0.0561,0.195,134.242,1125267
642,"Steps-What Was - Remastered","Chick Corea","Genres not available",24,0.474,0.348,0.629,0.112,0.883,-10.629,0.045,0.767,154.098,830000
643,Matrix,"Chick Corea","Genres not available",24,0.643,0.432,0.629,0.11,0.76,-10.583,0.0615,0.572,89.315,388160
644,"Now He Sings, Now He Sobs","Chick Corea","Genres not available",28,0.61,0.429,0.547,0.177,0.88,-13.187,0.0353,0.869,108.62,423440
645,"Now He Beats The Drum, Now He Stops - Digitally Remastered","Chick Corea","Genres not available",19,0.158,0.458,0.392,0.116,0.929,-14.176,0.0427,0.924,112.691,635427
646,"The Law Of Falling And Catching Up - Digitally Remastered","Chick Corea","Genres not available",19,0.0745,0.52,0.34,0.0986,0.798,-20.846,0.0732,0.702,97.257,148467
647,"Samba Yantra","Chick Corea","Genres not available",19,0.782,0.355,0.63,0.101,0.617,-10.848,0.0298,0.316,86.951,161133
648,"Bossa - Remastered","Chick Corea","Genres not available",27,0.253,0.455,0.208,0.122,0.929,-15.638,0.0368,0.926,108.945,284933
649,"I Don't Know - Digitally Remastered","Chick Corea","Genres not available",18,0.356,0.491,0.578,0.104,0.757,-9.564,0.0342,0.816,113.404,163133
650,"Fragments - Digitally Remastered","Chick Corea","Genres not available",18,0.578,0.438,0.534,0.0551,0.846,-13.924,0.0482,0.862,115.458,243533
651,Windows,"Chick Corea","Genres not available",21,0.488,0.471,0.446,0.18,0.441,-12.842,0.0315,0.705,107.248,192107
652,"Gemini - Digitally Remastered","Chick Corea","Genres not available",18,0.0889,0.436,0.11,0.135,0.924,-16.545,0.0844,0.985,80.003,263760
653,Pannonica,"Chick Corea","Genres not available",19,0.584,0.435,0.51,0.089,0.949,-10.711,0.0366,0.83,139.559,180440
654,"My One And Only Love","Chick Corea/Malcolm Addey","Genres not available",18,0.418,0.414,0.336,0.114,0.921,-16.054,0.0352,0.873,78.922,214027
655,"St. Thomas","Sonny Rollins/Tommy Flanagan/Doug Watkins/Max Roach","Genres not available",36,0.74,0.552,0.509,0.0827,0.509,-9.828,0.0428,0.605,112.049,407600
656,"You Don't Know What Love Is","Sonny Rollins/Tommy Flanagan/Doug Watkins/Max Roach","Genres not available",35,0.325,0.546,0.196,0.105,0.734,-11.154,0.0423,0.912,143.762,389293
657,"Strode Rode","Sonny Rollins/Tommy Flanagan/Doug Watkins/Max Roach","Genres not available",33,0.838,0.447,0.535,0.171,0.0146,-8.205,0.0347,0.653,129.539,314573
658,Moritat,"Sonny Rollins/Tommy Flanagan/Doug Watkins/Max Roach","Genres not available",30,0.523,0.494,0.461,0.339,8.82E-5,-8.957,0.0367,0.543,78.77,604493
659,"Blue 7","Sonny Rollins/Tommy Flanagan/Doug Watkins/Max Roach","Genres not available",33,0.441,0.548,0.344,0.11,0.0152,-13.479,0.0363,0.549,133.223,677707
660,Brainville,"Sun Ra","Genres not available",19,0.699,0.623,0.469,0.212,0.000324,-11.689,0.0818,0.61,97.589,253960
661,"Call For All Demons","Sun Ra","Genres not available",8,0.689,0.545,0.275,0.123,1.41E-6,-15.962,0.0431,0.504,97.072,315573
662,Transition,"Sun Ra","Genres not available",8,0.811,0.606,0.397,0.298,0.0016,-12.513,0.0408,0.735,107.26,221960
