"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
455,Waterfalls,TLC,"brill building pop/folk rock/psychedelic rock/rock",74,0.757,0.77,0.505,0.0777,7.4E-5,7.345,0.0828,0.311,171.798,279507
456,"Hurts So Good","John Mellencamp","australian dance/australian pop/dance pop/electropop/eurodance/europop/new wave pop/pop/pop rock",22,0.971,0.785,0.737,0.108,9.93E-5,5.306,0.0363,0.0421,125.447,218960
457,"Streets of Philadelphia - Single Edit","Bruce Springsteen","alternative country/country rock/folk/heartland rock/outlaw country/rock/roots rock/singer-songwriter/texas country/traditional country/traditional folk",55,0.444,0.724,0.249,0.0933,0.11,15.488,0.0321,0.341,93.667,195293
458,"Love Is All Around - From ""Four Weddings and a Funeral"" Original Motion Picture Soundtrack","Wet Wet Wet","album rock/classic rock/hard rock/rock",24,0.596,0.438,0.673,0.208,0,7.7,0.0314,0.255,169.851,237958
459,"Break On Through (To The Other Side)","The Doors","soft rock",71,0.789,0.421,0.751,0.17,0,9.584,0.0472,0.2,89.839,145867
460,"Better Man - Remastered","Pearl Jam","album rock/art rock/classic rock/dance rock/folk/folk rock/folk-pop/heartland rock/lilith/mellow gold/new romantic/new wave/new wave pop/permanent wave/pop rock/rock/roots rock/soft rock",67,0.267,0.445,0.671,0.0791,1.56E-5,7.937,0.0387,0.165,125.712,268587
461,"I Got You","Split Enz","modern rock/pop",3,0.591,0.63,0.722,0.0594,0.000541,5.546,0.0375,0.0177,125.672,209867
462,"Wish You Were Here","Pink Floyd","album rock/art rock/classic rock/folk rock/mellow gold/rock/soft rock",77,0.375,0.481,0.262,0.832,0.0114,15.73,0.0414,0.735,122.883,334744
463,"Faith - Remastered","George Michael","dance rock/hi-nrg/new romantic/new wave/new wave pop/synthpop",75,0.607,0.887,0.48,0.0662,3.58E-5,11.994,0.117,0.0094,95.846,193200
464,"And She Was - 2005 Remastered Version","Talking Heads","dance pop/europop/pop",52,0.973,0.697,0.846,0.0967,0.0256,5.471,0.03,0.0059,126.467,219413
465,"History Repeating (Featuring Miss Shirley Bassey)",Propellerheads,"australian rock",1,0.73,0.716,0.838,0.108,0.018,5.4,0.0362,0.00295,144.047,242533
466,"Little Red Corvette",Prince,"alternative metal/alternative rock/nu metal/pop rock/post-grunge/rap metal/rap rock/rock",60,0.802,0.777,0.7,0.836,8.02E-6,11.045,0.0869,0.235,122.94,188613
467,"Macho Man","Village People","adult standards/mellow gold/rock/soft rock",56,0.776,0.708,0.805,0.0867,0,9.103,0.0612,0.0472,133.419,321000
468,"Wanted Dead Or Alive","Bon Jovi","dance pop/girl group/hip pop/maskandi/new jack swing/pop/r&b/urban contemporary",18,0.24,0.279,0.54,0.307,0.0488,11.46,0.0328,0.0618,149.319,308267
469,"Personal Jesus","Depeche Mode","dance pop/hollywood/new wave pop",59,0.766,0.687,0.852,0.0596,0.00866,5.538,0.0351,0.104,129.981,225040
470,"Highway to Hell",AC/DC,"australian alternative rock/australian rock",83,0.422,0.573,0.913,0.156,0.00173,4.793,0.132,0.0591,115.715,208400
471,"Thank You",Dido,"album rock/classic canadian rock/classic rock/mellow gold/permanent wave/psychedelic rock/rock/roots rock/singer-songwriter",69,0.765,0.725,0.583,0.0665,0.000215,9.942,0.0424,0.3,79.984,218360
472,"Pressure Down","John Farnham","alternative rock/dance pop/permanent wave/pop rock/post-grunge",35,0.81,0.715,0.896,0.743,0.0012,9.289,0.0483,0.229,111.798,224507
473,"You Can't Always Get What You Want","The Rolling Stones","australian pop/australian rock",28,0.497,0.319,0.627,0.289,7.29E-5,9.611,0.0687,0.675,85.818,448720
474,"Let's Dance - 1999 Remastered Version","David Bowie","british folk/folk/folk rock/mellow gold/nasheed/rock/singer-songwriter/soft rock/traditional folk",71,0.709,0.619,0.703,0.163,0.205,9.414,0.0525,0.00388,115.043,457133
475,"Polyester Girl",Regurgitator,"dance pop/pop/post-teen pop/r&b",45,0.964,0.746,0.841,0.101,9.9E-5,6.189,0.0295,0.00652,107.941,210840
476,"Top Of The World",Carpenters,"folk/folk rock/folk-pop/lilith/mellow gold/new wave pop/singer-songwriter/traditional folk",23,0.694,0.379,0.343,0.104,0,12.993,0.0385,0.806,184.301,178840
477,"While You See A Chance","Steve Winwood",christmas/rock-and-roll/rockabilly,17,0.394,0.621,0.591,0.0579,0.00018,12.198,0.0286,0.285,128.624,309104
478,"Weapon Of Choice (feat. Bootsy Collins) - Remastered Version","Fatboy Slim/Bootsy Collins","australian alternative rock/australian rock/dance rock/mellow gold/new romantic/new wave/new wave pop/rock/soft rock",54,0.949,0.619,0.952,0.184,0.788,4.452,0.0578,0.134,195.938,219813
479,Rapture,Blondie,"alternative rock/funk metal/permanent wave/post-grunge/rock",51,0.96,0.724,0.704,0.466,0.00425,8.258,0.0511,0.113,107.486,299373
480,"I Was Only 19 (A Walk in the Light Green)",Redgum,"album rock/art rock/dance rock/disco/europop/mellow gold/new romantic/new wave/new wave pop/soft rock/synthpop",50,0.368,0.652,0.545,0.0806,0,9.86,0.0474,0.142,88.032,259507
481,One,U2,"alternative dance/australian alternative rock/indie pop/indietronica/modern rock",34,0.357,0.511,0.536,0.122,0.00265,8.661,0.0302,0.256,90.358,276187
482,"Bridge Over Troubled Water","Simon & Garfunkel","reggae/roots reggae",69,0.264,0.149,0.206,0.115,0.000649,13.888,0.0323,0.822,79.764,293120
483,"Pleasure And Pain",Divinyls,"album rock/art rock/blues-rock/classic rock/electric blues/folk rock/hard rock/mellow gold/psychedelic rock/rock/roots rock",49,0.774,0.652,0.766,0.23,0,8.556,0.03,0.16,135.689,232000
484,Layla,"Eric Clapton","album rock/classic rock/folk rock/mellow gold/piano rock/rock/singer-songwriter/soft rock",70,0.636,0.558,0.524,0.94,0.000952,11.626,0.0459,0.321,93.654,289027
485,"Golden Years - 2016 Remastered Version","David Bowie","australian alternative rock/australian rock/punk/skate punk",60,0.933,0.68,0.701,0.111,4.72E-6,10.36,0.036,0.316,108.287,243280
486,"Boom, Boom (Let’s Go Back To My Room) (Re-Recorded / Remastered)","Paul Lekakis","album rock/classic rock/rock/roots rock/southern rock",30,0.979,0.773,0.959,0.0737,8.32E-5,4.645,0.0329,0.16,130.014,281420
487,"Miss Independent","Kelly Clarkson","alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock",46,0.592,0.656,0.615,0.0706,0.000415,6.359,0.137,0.0769,175.943,214773
488,Breathe,"The Prodigy",---,55,0.312,0.682,0.819,0.0389,0.881,6.116,0.0501,0.00994,130.032,334800
489,Drive,"The Cars","electric blues/folk/folk rock/folk-pop/lilith/mellow gold/rock/roots rock/singer-songwriter/soft rock",71,0.504,0.582,0.606,0.151,0.00139,9.961,0.0289,0.124,111.441,234493
490,"Pick You Up",Powderfinger,"album rock/classic rock/folk rock/heartland rock/mellow gold/rock/soft rock",28,0.449,0.569,0.733,0.139,0.0134,6.085,0.0272,0.00109,109.484,260627
491,"You're The One That I Want - From “Grease”","John Travolta/Olivia Newton-John","permanent wave/pop punk/punk/rock",22,0.862,0.739,0.766,0.137,7.28E-5,6.023,0.0785,0.193,106.6,167613
492,"It's Only Natural","Crowded House","album rock/classic rock/folk rock/hard rock/heartland rock/mellow gold/rock/soft rock/southern rock",56,0.85,0.747,0.528,0.132,0,11.915,0.0283,0.167,116.259,212373
493,Kids,MGMT,"detroit hip hop/g funk/hip hop/rap",78,0.172,0.451,0.931,0.361,0.0049,3.871,0.0719,0.00076,122.961,302840
494,"Opposites Attract","Paula Abdul","australian rock",55,0.933,0.783,0.842,0.0473,2.57E-6,8.838,0.054,0.0337,117.79,263779
495,"Ace of Spades",Motörhead,"australian alternative rock/australian pop/australian rock/dance rock/mellow gold/permanent wave/pop rock/rock/soft rock",74,0.234,0.317,0.981,0.0852,0.00677,7.102,0.174,0.00242,140.079,165907
496,"Somebody To Love - Remastered 2011",Queen,"neo mellow/pop",32,0.353,0.461,0.69,0.113,1.01E-6,6.958,0.0611,0.169,110.915,296480
497,"Don't You Want Me - 2002 - Remaster","The Human League","album rock/classic rock/hard rock/metal/rock",23,0.961,0.734,0.744,0.181,0,8.103,0.0391,0.184,117.651,238000
498,"Shake a Tail Feather","Ike & Tina Turner","alternative metal/alternative rock/funk metal/modern rock/nu metal/pop rock/post-grunge/rap metal/rock",20,0.892,0.56,0.887,0.85,0.00173,7.92,0.122,0.727,150.875,137600
499,"Bye Bye Bye",*NSYNC,"dance rock/new wave/punk/reggae/ska/ska revival",70,0.879,0.614,0.928,0.0845,0.00104,4.806,0.0516,0.0408,172.656,200560
500,"The Day You Went Away - 2007 Remastered","Wendy Matthews","dance rock/new wave pop/soft rock",31,0.257,0.402,0.301,0.093,0,9.945,0.0384,0.871,96.485,280547
501,Howzat,Sherbet,"Genres not available",50,0.651,0.405,0.703,0.135,1.03E-5,4.717,0.0348,0.43,108.855,225560
502,"I'm Gonna Be (500 Miles)","The Proclaimers","Genres not available",77,0.807,0.851,0.551,0.0827,0,5.177,0.0396,0.151,131.922,219467
503,Criminal,"Fiona Apple","Genres not available",62,0.586,0.595,0.804,0.299,1.97E-5,7.911,0.0326,0.0129,89.846,341533
504,Relax,"Frankie Goes To Hollywood","Genres not available",50,0.712,0.673,0.88,0.0299,2.86E-6,6.354,0.0412,0.313,114.905,237933
505,Weir,"Killing Heidi","Genres not available",49,0.634,0.32,0.697,0.303,1.4E-5,6.623,0.0463,0.136,156.067,244867
506,"Night Fever","Bee Gees","Genres not available",10,0.881,0.741,0.513,0.125,0.00619,15.715,0.0301,0.0219,109.143,209507
507,"The Lovecats","The Cure","Genres not available",57,0.965,0.747,0.571,0.242,1.05E-6,12.9,0.086,0.48,91.838,220093
508,"In The End","Linkin Park","Genres not available",84,0.37,0.542,0.853,0.108,0,6.407,0.0498,0.0103,105.256,216933
509,"One Night In Bangkok - From “Chess” / Remastered 2016","Murray Head","Genres not available",58,0.801,0.957,0.457,0.0636,0.0016,9.115,0.112,0.187,108.816,193440
510,"With A Little Help From My Friends","Joe Cocker","Genres not available",26,0.285,0.339,0.426,0.103,0.00082,11.303,0.0543,0.317,72.445,314200
511,"Hungry Like The Wolf - 2009 Remastered Version","Duran Duran","Genres not available",72,0.685,0.691,0.812,0.299,1.16E-6,7.772,0.0558,0.0433,127.568,220627
512,"Wuthering Heights","Kate Bush","Genres not available",66,0.52,0.481,0.392,0.124,0.0452,11.381,0.0312,0.366,124.572,269067
513,"Wishing Well","Terence Trent D'Arby","Genres not available",36,0.767,0.861,0.512,0.104,0,9.596,0.0612,0.123,104.902,212960
514,"We Are The Champions - Remastered 2011",Queen,"Genres not available",74,0.175,0.268,0.459,0.118,0,6.94,0.0346,0.378,64.177,179200
515,"Life In A Northern Town","The Dream Academy","Genres not available",56,0.432,0.563,0.476,0.494,0,13.342,0.0329,0.265,121.67,259293
516,"One Love / People Get Ready","Bob Marley & The Wailers","Genres not available",33,0.95,0.725,0.523,0.0665,0,9.593,0.324,0.0783,76.292,172933
517,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,"Genres not available",83,0.875,0.692,0.711,0.12,0,7.498,0.0317,0.227,125.135,216933
518,Hello,"Lionel Richie","Genres not available",67,0.0606,0.424,0.222,0.148,0,15.053,0.0391,0.646,61.651,246933
519,"Feel Good Inc",Gorillaz,"Genres not available",82,0.772,0.818,0.705,0.613,0.00233,6.679,0.177,0.00836,138.559,222640
520,"Bette Davis Eyes","Kim Carnes","Genres not available",75,0.596,0.675,0.649,0.0959,0,10.271,0.0319,0.0204,116.624,228000
521,Kashmir,"Led Zeppelin","Genres not available",70,0.581,0.48,0.536,0.155,4.22E-5,11.166,0.0427,0.488,80.617,508200
522,"Whip It",DEVO,"Genres not available",67,0.957,0.78,0.869,0.0621,0.004,7.255,0.0517,0.0744,157.902,161133
523,"Jealous Guy - Remastered 2010","John Lennon/The Plastic Ono Band/The Flux Fiddlers","Genres not available",65,0.254,0.489,0.389,0.105,0.32,11.653,0.0284,0.877,131.366,257787
524,Hero,"Mariah Carey","Genres not available",71,0.178,0.501,0.378,0.119,0,9.37,0.029,0.735,119.987,257733
525,"Bohemian Like You","The Dandy Warhols","Genres not available",66,0.694,0.584,0.931,0.133,0.772,6.158,0.0344,0.00315,131.275,211707
526,Joey,"Concrete Blonde","Genres not available",6,0.363,0.658,0.387,0.139,0.0976,17.39,0.0298,0.0196,118.691,250693
527,"Like a Rolling Stone","Bob Dylan","Genres not available",72,0.562,0.483,0.721,0.189,0,6.836,0.032,0.729,95.261,369600
528,"Damn I Wish I Was Your Lover","Sophie B. Hawkins","Genres not available",54,0.539,0.546,0.781,0.363,1.51E-5,9.439,0.0506,0.22,95.032,323267
529,"Solid Rock - Remastered Version",Goanna,"Genres not available",55,0.508,0.552,0.741,0.0317,0.00133,7.388,0.0476,0.00699,148.996,275227
530,"Unchained Melody - Single Version","The Righteous Brothers","Genres not available",65,0.297,0.349,0.326,0.665,0.00144,10.749,0.0286,0.512,98.888,215853
531,"Science Fiction",Divinyls,"Genres not available",30,0.913,0.639,0.817,0.0843,0,7.848,0.0259,0.0111,128.746,212973
532,"Who Will Save Your Soul",Jewel,"Genres not available",59,0.753,0.686,0.467,0.13,0.00103,9.712,0.0419,0.704,126.179,239293
533,"Simply Irresistible","Robert Palmer","Genres not available",45,0.68,0.693,0.935,0.042,2.11E-6,8.295,0.0418,0.146,142.839,255187
534,"Voodoo Chile","Jimi Hendrix","Genres not available",49,0.32,0.298,0.753,0.112,0.148,7.417,0.0894,0.248,164.991,899933
535,"Best of You","Foo Fighters","Genres not available",76,0.369,0.366,0.94,0.188,9.42E-5,5.119,0.0696,0.000769,130.198,255627
536,"Rock the Casbah - Remastered","The Clash","Genres not available",72,0.866,0.796,0.872,0.284,0,6.722,0.0573,0.287,129.894,222427
537,"Video Killed The Radio Star","The Buggles","Genres not available",70,0.251,0.68,0.678,0.204,0.00828,11.548,0.0754,0.103,131.165,252773
538,"Beautiful Boy (Darling Boy)","John Lennon","Genres not available",6,0.435,0.574,0.469,0.856,1.96E-6,11.53,0.0403,0.733,111.378,245693
539,"If You Don't Know Me By Now - 2008 Remastered Version","Simply Red","Genres not available",70,0.204,0.638,0.352,0.105,0,9.266,0.0268,0.492,94.173,204000
540,"Been Caught Stealing","Jane's Addiction","Genres not available",55,0.688,0.639,0.929,0.242,0.0501,4.762,0.212,0.00326,103.758,214707
541,"Under The Milky Way","The Church","Genres not available",55,0.481,0.549,0.878,0.118,0.175,3.985,0.0288,0.0429,136,298427
542,"End Of The Road","Boyz II Men","Genres not available",29,0.55,0.561,0.579,0.0673,0,6.022,0.0243,0.0343,74.822,349135
543,"Semi-Charmed Life","Third Eye Blind","Genres not available",76,0.7,0.64,0.864,0.123,0,6.576,0.0315,0.00832,102.026,268360
544,"Start Me Up - 2009 Re-Mastered Digital Version","The Rolling Stones","Genres not available",34,0.971,0.631,0.932,0.0918,0.137,4.142,0.0354,0.0436,122.429,213067
545,"Sabotage - 2009 Digital Remaster","Beastie Boys","Genres not available",44,0.49,0.32,0.943,0.0984,0.192,5.789,0.126,0.00497,166.524,178293
546,"Annie's Song","John Denver","Genres not available",65,0.447,0.325,0.308,0.441,0.00603,11.503,0.0297,0.92,147.117,178267
547,"I'm Still Standing","Elton John","Genres not available",30,0.772,0.504,0.904,0.14,0.121,6.863,0.179,0.356,176.808,183440
548,"(Lover) You Don't Treat Me No Good (Live)","Sonia Dada","Genres not available",37,0.941,0.768,0.496,0.758,0,12.297,0.11,0.134,115.211,245493
549,"In Between Days","The Cure","Genres not available",0,0.767,0.531,0.802,0.23,0.0232,8.331,0.0345,0.108,142.526,179533
550,"Love...Thy Will Be Done - Single Version",Martika,"Genres not available",53,0.514,0.721,0.372,0.102,0.00268,11.352,0.028,0.315,91.541,264960
551,"Horror Movie - 2015 Remaster",Skyhooks,"Genres not available",32,0.239,0.67,0.764,0.149,4.79E-6,5.73,0.131,0.468,140.052,230120
552,"All Fired Up","Pat Benatar","Genres not available",47,0.521,0.666,0.883,0.114,0.000563,9.601,0.0484,0.0826,148.06,272200
553,"U.S. Forces","Midnight Oil","Genres not available",0,0.563,0.35,0.87,0.752,0.00161,5.615,0.0651,0.00351,148.488,248893
554,"7 Days","Craig David","Genres not available",62,0.882,0.644,0.843,0.0947,0,6.247,0.0512,0.261,83.024,237373
555,"I Try","Macy Gray","Genres not available",74,0.736,0.593,0.642,0.0804,0.000582,7.284,0.0299,0.313,76.403,239440
556,"Kickstart My Heart","Mötley Crüe","Genres not available",72,0.236,0.474,0.977,0.201,0.00298,3.839,0.176,0.00111,89.494,284027
557,"Oh, Pretty Woman","Roy Orbison","Genres not available",65,0.952,0.608,0.582,0.0854,0,9.734,0.0355,0.725,127.297,176933
558,"Funky Cold Medina",Tone-Loc,"Genres not available",12,0.924,0.984,0.781,0.0645,1.54E-6,9.622,0.0912,0.0834,117.481,248160
559,"Cold As Ice",Foreigner,"Genres not available",66,0.471,0.516,0.486,0.143,1.48E-6,11.81,0.0272,0.0987,132.542,200573
560,"Mustang Sally","The Commitments/Andrew Strong","Genres not available",48,0.905,0.744,0.738,0.0652,0,10.771,0.0581,0.0111,115.077,240907
561,"Someone Like You",Adele,"Genres not available",79,0.288,0.554,0.321,0.0996,0,8.251,0.028,0.893,135.047,285240
562,"Radio Ga Ga - Remastered",Queen,"Genres not available",68,0.66,0.744,0.502,0.189,0.000228,7.719,0.0359,0.183,112.344,348227
563,"Desperado - Remastered",Eagles,"Genres not available",67,0.18,0.228,0.224,0.273,0.000222,12.749,0.0311,0.946,60.3,213713
564,"Around The World","Daft Punk","Genres not available",71,0.841,0.956,0.795,0.0906,0.889,5.311,0.15,0.00356,121.294,429533
565,"Super Trouper",ABBA,"Genres not available",26,0.953,0.767,0.632,0.2,7.49E-6,8.288,0.028,0.436,118.35,254613
566,"Run To Paradise",Choirboys,"Genres not available",60,0.691,0.698,0.71,0.0489,0.0828,8.569,0.0452,0.161,138.797,251587
567,"Hello, I Love You","The Doors","Genres not available",63,0.963,0.597,0.554,0.0766,0,14.144,0.0425,0.029,117.835,133200
568,"U Can't Touch This","MC Hammer","Genres not available",73,0.866,0.867,0.517,0.0864,0.000339,13.222,0.0875,0.00456,133.148,257360
569,"Would I Lie To You?","Charles & Eddie","Genres not available",68,0.709,0.738,0.647,0.201,0,7.076,0.0368,0.389,101.098,204387
570,"We're Not Gonna Take It","Twisted Sister","Genres not available",72,0.922,0.502,0.924,0.162,0,6.299,0.0503,0.0127,149.186,219667
571,"Time After Time","Cyndi Lauper","Genres not available",74,0.324,0.724,0.436,0.0908,1.19E-6,9.321,0.0282,0.576,130.439,243067
572,"Band On The Run - Remastered 2010","Paul McCartney/Wings","Genres not available",30,0.669,0.479,0.601,0.11,0.00142,8.806,0.0318,0.0832,124.966,313027
573,"Handle With Care","Traveling Wilburys","Genres not available",24,0.745,0.675,0.752,0.252,0,5.949,0.0282,0.119,115.081,199587
574,"I'm on Fire","Bruce Springsteen","Genres not available",72,0.868,0.62,0.446,0.0727,0.0299,14.451,0.0347,0.589,88.591,155880
575,"Who Do You Think You Are","Spice Girls","Genres not available",62,0.899,0.727,0.83,0.73,0.00356,6.658,0.0376,0.0226,118.002,240707
576,"Bring Me To Life",Evanescence,"Genres not available",37,0.297,0.312,0.946,0.288,2.93E-6,3.209,0.107,0.00749,189.892,235893
577,"Walk Like An Egyptian","The Bangles","Genres not available",55,0.788,0.717,0.84,0.296,5.94E-6,12.781,0.104,0.00785,103.043,204933
578,"When A Man Loves A Woman","Percy Sledge","Genres not available",67,0.206,0.516,0.15,0.122,0.0755,20.41,0.0272,0.13,97.398,173867
579,"Don't Look Back in Anger - Remastered",Oasis,"Genres not available",74,0.326,0.327,0.938,0.148,3.79E-6,3.237,0.0645,0.0708,162.937,289560
580,"The A Team","Ed Sheeran","Genres not available",78,0.407,0.642,0.289,0.18,0,9.918,0.0367,0.669,84.996,258373
581,"I Send A Message",INXS,"Genres not available",5,0.666,0.816,0.508,0.0745,0.532,6.839,0.0644,0.0788,136.439,202427
582,Sailing,"Rod Stewart","Genres not available",65,0.191,0.43,0.374,0.316,0.379,9.949,0.0292,0.372,128.56,277960
583,"Never Ever","All Saints/Unknown","Genres not available",50,0.309,0.738,0.541,0.0492,0,5.485,0.0311,0.559,134.187,387573
584,"Smooth Criminal - 2012 Remaster","Michael Jackson","Genres not available",57,0.595,0.853,0.981,0.306,0.468,3.947,0.0751,0.247,118.193,257760
585,Landslide,"Fleetwood Mac","Genres not available",77,0.423,0.414,0.161,0.117,0.000223,22.32,0.0318,0.883,159.375,199493
586,"Reckless (Don't Be So...) - Remastered","Australian Crawl","Genres not available",18,0.222,0.699,0.37,0.0591,3.27E-5,9.182,0.0369,0.195,60.197,321338
587,"(Baby I've Got You) On My Mind",Powderfinger,"Genres not available",25,0.677,0.37,0.971,0.0954,6.06E-5,3.151,0.0871,0.00101,146.463,201067
588,"Antmusic - Remastered","Adam & The Ants","Genres not available",0,0.635,0.695,0.806,0.37,0.00012,4.119,0.142,0.101,81.151,216960
589,"West End Girls - 2001 Remastered Version","Pet Shop Boys","Genres not available",58,0.602,0.648,0.947,0.105,0.0567,6.617,0.0369,0.0114,113.255,245360
590,Money,"Pink Floyd","Genres not available",74,0.783,0.469,0.537,0.269,0.00201,10.421,0.152,0.0241,124.193,382834
591,"We Are Family","Sister Sledge","Genres not available",68,0.819,0.784,0.893,0.272,1.57E-5,5.153,0.0923,0.3,118.738,216733
592,"Where Is The Love?","The Black Eyed Peas","Genres not available",24,0.829,0.826,0.679,0.141,0,4.086,0.192,0.115,94.062,273067
593,"Everybody Wants To Rule The World","Tears For Fears","Genres not available",39,0.552,0.637,0.811,0.107,0.00451,11.345,0.0583,0.363,112.053,251480
594,"Born To Be Wild",Steppenwolf,"Genres not available",73,0.53,0.438,0.71,0.221,0.537,12.412,0.0919,0.262,145.928,210373
595,"Ray Of Light",Madonna,"Genres not available",58,0.71,0.561,0.909,0.0713,0.46,7.878,0.0312,0.00118,127.172,320693
596,"Our Lips Are Sealed","The Go-Go's","Genres not available",48,0.964,0.62,0.819,0.0412,0,8.789,0.05,0.0162,131.223,165627
597,"April Sun in Cuba - Remastered 2006",Dragon,"Genres not available",39,0.921,0.787,0.653,0.309,7.6E-6,10.31,0.059,0.0587,121.427,207960
598,"Come On Eileen","Dexys Midnight Runners","Genres not available",39,0.812,0.466,0.615,0.343,0,9.102,0.0492,0.413,108.016,273720
599,"California Love - Original Version","2Pac/Roger/Dr. Dre","Genres not available",35,0.766,0.761,0.835,0.387,1.44E-6,3.076,0.0425,0.031,91.524,284907
600,Jailbreak,AC/DC,"Genres not available",56,0.594,0.572,0.835,0.012,0.0153,5.552,0.0787,0.00953,131.568,280960
601,"Kids In America","Kim Wilde","Genres not available",17,0.324,0.566,0.769,0.579,0,4.973,0.0469,0.0597,159.651,204480
602,"You're Still The One","Shania Twain","Genres not available",75,0.642,0.551,0.527,0.0867,0,7.119,0.0302,0.45,133.758,212560
603,"Lightning Crashes",Live,"Genres not available",52,0.462,0.38,0.451,0.105,1.98E-5,9.147,0.0447,0.255,90.015,324733
604,"We Didn't Start the Fire","Billy Joel","Genres not available",59,0.892,0.711,0.967,0.245,0,5.204,0.0474,0.0849,145.024,288400
605,Loser,Beck,"Genres not available",70,0.789,0.66,0.627,0.385,9.64E-5,10.397,0.124,0.0341,85.44,235000
606,Fernando,ABBA,"Genres not available",58,0.467,0.353,0.526,0.0762,2.17E-6,8.868,0.0299,0.583,110.517,255533
607,"Shout To The Top - Full Version","The Style Council","Genres not available",13,0.843,0.719,0.932,0.0238,0.582,6.244,0.0709,0.19,143.849,254187
608,"Chasing Cars","Snow Patrol","Genres not available",79,0.136,0.563,0.592,0.132,5.08E-5,4.571,0.0276,0.209,104.016,267933
609,"Summer Breeze","Seals and Crofts","Genres not available",70,0.35,0.501,0.474,0.0667,0.0298,10.041,0.0386,0.611,88.609,203967
610,Chandelier,Sia,"Genres not available",74,0.572,0.399,0.787,0.0685,6.07E-5,2.88,0.0499,0.0197,117.089,216120
611,Patience,"Guns N' Roses","Genres not available",56,0.368,0.463,0.266,0.152,0.00028,14.307,0.0315,0.736,120.316,356293
612,"Fast Car","Tracy Chapman","Genres not available",79,0.194,0.711,0.292,0.131,0,15.523,0.037,0.313,103.951,296800
613,"Most People I Know","Billy Thorpe & The Aztecs","Genres not available",17,0.825,0.418,0.358,0.101,0.00157,16.094,0.0319,0.554,121.882,257027
614,"Dr. Feelgood","Mötley Crüe","Genres not available",68,0.347,0.535,0.967,0.233,0.0204,4.082,0.068,0.000886,110.97,291307
615,Crazy,"Gnarls Barkley","Genres not available",74,0.612,0.835,0.741,0.0826,0.0577,1.609,0.0339,0.0172,111.963,182066
616,"Fastlove, Pt. 1","George Michael","Genres not available",63,0.551,0.735,0.64,0.345,0.00102,7.522,0.072,0.052,104.444,324667
617,"Legs - 2008 Remastered Version","ZZ Top","Genres not available",60,0.763,0.611,0.946,0.36,0.0708,5.357,0.0378,0.00957,125.398,273907
618,"I Knew I Loved You","Savage Garden","Genres not available",65,0.779,0.556,0.517,0.077,0.00115,8.769,0.0287,0.307,169.938,251253
619,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston","Genres not available",82,0.867,0.709,0.824,0.0888,0.000307,8.824,0.0453,0.207,118.814,291293
620,"Just The Way You Are","Bruno Mars","Genres not available",80,0.434,0.637,0.843,0.0876,0,5.413,0.0432,0.0151,109.012,220733
621,"December, 1963 (Oh What A Night!)","Frankie Valli & The Four Seasons","Genres not available",66,0.964,0.727,0.588,0.0414,5.46E-6,9.568,0.0253,0.058,104.413,201093
622,"I Can See Clearly Now","Jimmy Cliff","Genres not available",66,0.717,0.799,0.662,0.0484,0.000505,8.585,0.0347,0.00482,120.082,196000
623,Valerie,"Steve Winwood","Genres not available",66,0.753,0.722,0.518,0.0854,0.00453,10.78,0.0296,0.593,116.289,246667
624,"Better Get A Lawyer","The Cruel Sea","Genres not available",40,0.85,0.45,0.659,0.272,0.0873,7.245,0.125,0.000732,86.745,180693
625,"Get The Party Started",P!nk,"Genres not available",67,0.961,0.806,0.902,0.212,0,3.387,0.0475,0.00127,128.943,191667
626,"Can You Feel It","The Jacksons","Genres not available",45,0.917,0.881,0.494,0.28,3.84E-5,12.163,0.0528,0.0377,125.44,227947
627,"Mmm Mmm Mmm Mmm","Crash Test Dummies","Genres not available",59,0.37,0.58,0.575,0.0813,1.83E-5,7.72,0.0231,0.25,92.934,235173
628,"The Look",Roxette,"Genres not available",70,0.541,0.634,0.838,0.0522,8.34E-6,5.363,0.0413,0.0531,95.011,237320
629,"Don't Speak","No Doubt","Genres not available",66,0.582,0.499,0.761,0.137,9.38E-6,5.436,0.0367,0.274,76.118,262747
630,"Road To Nowhere","Talking Heads","Genres not available",52,0.632,0.661,0.713,0.153,2.27E-5,7.825,0.0296,0.0361,110.364,259107
631,"Together Again","Janet Jackson","Genres not available",68,0.496,0.873,0.591,0.104,0.0071,8.942,0.102,0.0788,123.091,301200
632,"Pride (In The Name Of Love) - Remastered 2009",U2,"Genres not available",59,0.75,0.464,0.839,0.601,0.000326,7.106,0.0329,0.0016,105.756,228427
633,"About A Girl - Remastered",Nirvana,"Genres not available",52,0.675,0.402,0.898,0.279,8.89E-5,6.467,0.0316,8.86E-6,132.092,168160
634,"2000 Miles",Pretenders,"Genres not available",20,0.611,0.528,0.579,0.169,0.0448,12.347,0.0256,0.0124,99.362,219067
635,"You Got It (The Right Stuff)","New Kids On The Block","Genres not available",47,0.862,0.789,0.687,0.0571,2.77E-6,7.441,0.0634,0.00637,111.493,250747
